INDEX,NAME,GLON,GLAT,RA,DEC,POS_ERR,SNR,TS_MIN,TS_MAX,Y_MIN,Y_MAX
1514,PSZ2 G321.98-47.96,321.98421528637556,-47.96106493174162,342.4454738222654,-64.41898539624353,1.9771226644515991,13.313097953796387,1.1948699951171875,19.75469970703125,0.0005106257740408182,0.012366489507257938
1515,PSZ2 G322.44+20.29,322.44645516864534,20.292571481899756,216.61786346743304,-38.95115901831225,3.4825408458709717,5.256178379058838,0.10000000149011612,5.288959980010986,0.0,0.0021928909700363874
1516,PSZ2 G322.63-49.15,322.6117457465596,-49.13987362021578,343.5358702200835,-63.265227458777495,2.1860604286193848,7.796038627624512,0.10000000149011612,13.78909969329834,0.0,0.005264431703835726
1518,PSZ2 G322.77+59.52,322.69154967682204,59.520533545817386,202.73852263124772,-1.8266676728543707,6.5458879470825195,7.8253583908081055,0.10000000149011612,45.44179916381836,0.0,0.026466501876711845
1519,PSZ2 G323.08-63.98,323.0827009502103,-64.00788404701288,359.0100132429258,-50.89793824260753,6.297710418701172,5.128931999206543,0.10000000149011612,31.683700561523438,0.0,0.008425435982644558
1520,PSZ2 G323.30+63.66,323.30768738147054,63.66070906028127,201.75279249205946,2.2051197349763916,2.2675156593322754,8.504701614379883,0.10000000149011612,17.11359977722168,0.0,0.008944028988480568
1521,PSZ2 G323.31+27.37,323.3163207405815,27.37652950033516,214.27060257328387,-32.082726679818755,5.207525730133057,5.677931308746338,0.10000000149011612,19.567899703979492,0.0,0.0070341783575713634
1522,PSZ2 G323.39+81.61,323.3963978784107,81.61771352035167,195.95400498387576,19.242117265751563,6.259030342102051,5.514645576477051,0.10000000149011612,43.98970031738281,0.0,0.0163183081895113
1523,PSZ2 G323.70-25.45,323.7026362400374,-25.458132446920843,282.43238694701887,-71.32477362282613,3.827969551086426,5.737939834594727,0.10000000149011612,8.480899810791016,0.0,0.002433106070384383
1524,PSZ2 G323.77-33.80,323.77582854718327,-33.80089432938959,308.3535892726049,-70.8782359326766,4.213306427001953,5.3523850440979,0.10000000149011612,26.56719970703125,0.0,0.005522359162569046
1526,PSZ2 G324.04+48.79,324.0501016234943,48.795241171402694,206.88971074609353,-11.761733734492596,2.3919003009796143,11.242199897766113,0.10000000149011612,7.809679985046387,0.0,0.005521157290786505
1527,PSZ2 G324.54-44.97,324.55832233925656,-44.98485098204358,334.4974686571483,-65.16425083230767,3.767871379852295,8.128876686096191,0.10000000149011612,24.611299514770508,0.0,0.010622973553836346
1528,PSZ2 G324.59-11.52,324.59793743644263,-11.522360879560424,249.578863595476,-64.35937535737084,1.6696586608886719,32.402854919433594,17.99090003967285,35.38880157470703,0.04295814782381058,0.13133858144283295
1529,PSZ2 G324.69+62.17,324.6956911038439,62.170542783397494,202.82886241467003,0.9957009416356484,3.8145978450775146,5.18633508682251,0.10000000149011612,23.2096004486084,0.0,0.007198433391749859
1530,PSZ2 G324.99-49.26,325.02195558011704,-49.27083566736161,341.25312745541754,-62.0823781071994,3.809631586074829,6.027853965759277,0.10000000149011612,21.02389907836914,0.0,0.0064459023997187614
1531,PSZ2 G325.17-07.05,325.1750884213087,-7.05825169087764,243.37626564429985,-60.873603911088125,3.714169979095459,6.768338203430176,23.509599685668945,36.49039840698242,0.007303458638489246,0.06392624229192734
1532,PSZ2 G325.19+49.12,325.19273763012404,49.12501978000383,207.49791348073916,-11.19929510042289,5.387808322906494,4.620545387268066,0.10000000149011612,30.93160057067871,0.0,0.007732296362519264
1533,PSZ2 G325.25-33.72,325.2569414083222,-33.72240179544781,307.25121217511503,-69.70171073830488,5.2686767578125,4.654066562652588,0.10000000149011612,18.114700317382812,0.0,0.0038519040681421757
1534,PSZ2 G325.70+17.34,325.7066957047892,17.34043394902602,221.86095592971265,-40.3457093428666,1.9588888883590698,8.745404243469238,0.10000000149011612,18.497699737548828,0.0,0.01045767031610012
1539,PSZ2 G326.73+54.80,326.6990948704353,54.819290434435516,206.35058056353822,-5.542945181570991,3.7348196506500244,5.073290824890137,0.10000000149011612,48.570899963378906,0.0,0.013556309975683689
1540,PSZ2 G327.27+11.05,327.2788686479427,11.053599987866122,227.8356362160176,-45.102507318634366,1.6264647245407104,7.246555805206299,0.10000000149011612,5.0,0.0004685269668698311,0.0023751265835016966
1541,PSZ2 G327.29+09.99,327.2999602720997,9.995501232593597,228.65283596665455,-45.99273632128884,4.477924346923828,7.5357561111450195,0.7617279887199402,28.989200592041016,0.0,0.019652072340250015
1542,PSZ2 G327.53+25.88,327.51997432564417,25.877507883192465,219.03934176267964,-31.946368283870694,6.1491193771362305,5.187911033630371,0.10000000149011612,25.23699951171875,0.0,0.008563132956624031
