sloan_ra sloan_dec sloan dr7_ra dr7_dec dr7
224.5982100 +60.5475881 Sloan 224.59821 +60.54759 DR7
228.0943500 +59.2172589 Sloan 228.09435 +59.21726 DR7
232.7786900 +57.1785400 Sloan 232.77869 +57.17854 DR7
211.5207700 +64.5063731 Sloan 211.52077 +64.50637 DR7
242.7278500 +51.2266669 Sloan 242.72785 +51.22667 DR7
153.9813700 +63.9814569 Sloan 153.98137 +63.98146 DR7
172.0139300 +66.8059481 Sloan 172.01393 +66.80595 DR7
183.8465700 +67.4348319 Sloan 183.84657 +67.43483 DR7
239.6906800 +54.3287239 Sloan 239.69068 +54.32872 DR7
239.9563100 +54.1183361 Sloan 239.95631 +54.11834 DR7
242.8465500 +52.0986781 Sloan 242.84655 +52.09868 DR7
156.2915100 +65.1046269 Sloan 156.29151 +65.10463 DR7
204.5443900 +66.7113300 Sloan 204.54439 +66.71133 DR7
237.1639400 +56.3371400 Sloan 237.16394 +56.33714 DR7
239.8412000 +54.7050711 Sloan 239.84120 +54.70507 DR7
178.8855600 +68.1580311 Sloan 178.88556 +68.15803 DR7
180.0463200 +68.1568961 Sloan 180.04632 +68.15690 DR7
221.0093500 +63.7935631 Sloan 221.00935 +63.79356 DR7
221.0286100 +63.7498661 Sloan 221.02861 +63.74987 DR7
241.1640800 +54.5269211 Sloan 241.16408 +54.52692 DR7
245.0996600 +51.5623319 Sloan 245.09966 +51.56233 DR7
182.5859800 +68.5490539 Sloan 182.58598 +68.54905 DR7
202.1323300 +67.7518850 Sloan 202.13233 +67.75188 DR7
212.0821000 +66.3501950 Sloan 212.08210 +66.35019 DR7
213.9733600 +65.9317381 Sloan 213.97336 +65.93174 DR7
232.8115100 +59.8966889 Sloan 232.81151 +59.89669 DR7
244.7894400 +48.9065211 Sloan 244.78944 +48.90652 DR7
247.2333100 +46.8483511 Sloan 247.23331 +46.84835 DR7
249.1508300 +45.6838519 Sloan 249.15083 +45.68385 DR7
253.7221200 +41.1214131 Sloan 253.72212 +41.12141 DR7
254.6743700 +39.8827289 Sloan 254.67437 +39.88273 DR7
247.3102300 +48.8144481 Sloan 247.31023 +48.81445 DR7
250.0825400 +46.7114831 Sloan 250.08254 +46.71148 DR7
226.5348400 +60.0380400 Sloan 226.53484 +60.03804 DR7
227.4502700 +59.8435539 Sloan 227.45027 +59.84355 DR7
238.1518200 +54.2451181 Sloan 238.15182 +54.24512 DR7
239.7015700 +54.3870531 Sloan 239.70157 +54.38705 DR7
240.3670300 +53.9473961 Sloan 240.36703 +53.94740 DR7
230.8652000 +59.9051661 Sloan 230.86520 +59.90517 DR7
221.3318100 +64.0481361 Sloan 221.33181 +64.04814 DR7
221.4101900 +63.9593631 Sloan 221.41019 +63.95936 DR7
247.3343500 +47.1479611 Sloan 247.33435 +47.14796 DR7
251.9916700 +41.9587781 Sloan 251.99167 +41.95878 DR7
257.4528200 +34.4589719 Sloan 257.45282 +34.45897 DR7
249.1263200 +46.1060939 Sloan 249.12632 +46.10609 DR7
252.8330600 +41.8910439 Sloan 252.83306 +41.89104 DR7
253.5508800 +40.9221481 Sloan 253.55088 +40.92215 DR7
256.5021400 +36.9579050 Sloan 256.50214 +36.95790 DR7
259.0929000 +32.9600550 Sloan 259.09290 +32.96005 DR7
259.7167600 +31.7379050 Sloan 259.71676 +31.73790 DR7
249.8736800 +46.6854219 Sloan 249.87368 +46.68542 DR7
254.6745200 +40.8848219 Sloan 254.67452 +40.88482 DR7
256.5098000 +38.5833961 Sloan 256.50980 +38.58340 DR7
260.5543600 +32.1143850 Sloan 260.55436 +32.11438 DR7
260.6132600 +32.1325719 Sloan 260.61326 +32.13257 DR7
259.4819600 +32.5771019 Sloan 259.48196 +32.57710 DR7
257.9662800 +36.0569981 Sloan 257.96628 +36.05700 DR7
139.5892500 +61.1747761 Sloan 139.58925 +61.17478 DR7
131.4938200 +57.2582939 Sloan 131.49382 +57.25829 DR7
132.8863900 +58.2274939 Sloan 132.88639 +58.22749 DR7
122.4638600 +51.1103239 Sloan 122.46386 +51.11032 DR7
123.2549300 +52.0460419 Sloan 123.25493 +52.04604 DR7
140.5634300 +62.7038800 Sloan 140.56343 +62.70388 DR7
122.7916100 +53.1464431 Sloan 122.79161 +53.14644 DR7
134.9173400 +61.3271361 Sloan 134.91734 +61.32714 DR7
122.3498000 +49.9990581 Sloan 122.34980 +49.99906 DR7
123.2475500 +53.0678750 Sloan 123.24755 +53.06787 DR7
127.4690200 +56.3421419 Sloan 127.46902 +56.34214 DR7
123.6727100 +53.9453289 Sloan 123.67271 +53.94533 DR7
130.3835200 +58.9324589 Sloan 130.38352 +58.93246 DR7
111.8095200 +38.8553111 Sloan 111.80952 +38.85531 DR7
117.9411800 +47.8288050 Sloan 117.94118 +47.82880 DR7
118.4367700 +49.3554639 Sloan 118.43677 +49.35546 DR7
119.8593100 +49.1028161 Sloan 119.85931 +49.10282 DR7
111.6960100 +38.7792889 Sloan 111.69601 +38.77929 DR7
133.4326500 +62.2391119 Sloan 133.43265 +62.23911 DR7
135.5016800 +63.2685231 Sloan 135.50168 +63.26852 DR7
125.1775300 +58.5425981 Sloan 125.17753 +58.54260 DR7
124.9769300 +56.5764039 Sloan 124.97693 +56.57640 DR7
137.7191800 +64.0607669 Sloan 137.71918 +64.06077 DR7
121.2242100 +54.5293919 Sloan 121.22421 +54.52939 DR7
124.2472200 +57.2746750 Sloan 124.24722 +57.27467 DR7
125.3720400 +58.1906900 Sloan 125.37204 +58.19069 DR7
136.2779800 +64.6828350 Sloan 136.27798 +64.68283 DR7
120.6920900 +55.0795011 Sloan 120.69209 +55.07950 DR7
141.2182500 +67.5590361 Sloan 141.21825 +67.55904 DR7
114.4867000 +45.5855461 Sloan 114.48670 +45.58555 DR7
111.3066200 +41.5164111 Sloan 111.30662 +41.51641 DR7
112.2520400 +43.0674281 Sloan 112.25204 +43.06743 DR7
112.2061400 +43.1003319 Sloan 112.20614 +43.10033 DR7
150.5371500 +68.9776381 Sloan 150.53715 +68.97764 DR7
152.0485500 +69.1725819 Sloan 152.04855 +69.17258 DR7
110.3506800 +40.9564689 Sloan 110.35068 +40.95647 DR7
112.4842700 +41.7073100 Sloan 112.48427 +41.70731 DR7
115.6032000 +46.3222881 Sloan 115.60320 +46.32229 DR7
117.7182900 +50.0477911 Sloan 117.71829 +50.04779 DR7
116.4748100 +49.5669269 Sloan 116.47481 +49.56693 DR7
110.8586800 +42.3572869 Sloan 110.85868 +42.35729 DR7
117.4153500 +51.4143900 Sloan 117.41535 +51.41439 DR7
252.6394500 +62.8826089 Sloan 252.63945 +62.88261 DR7
261.1150000 +54.5487050 Sloan 261.11500 +54.54870 DR7
255.3480500 +64.2366111 Sloan 255.34805 +64.23661 DR7
253.3242600 +62.8300481 Sloan 253.32426 +62.83005 DR7
254.4289500 +62.3048639 Sloan 254.42895 +62.30486 DR7
259.2893400 +55.6533961 Sloan 259.28934 +55.65340 DR7
252.3976300 +64.4844950 Sloan 252.39763 +64.48449 DR7
254.2414300 +63.5687119 Sloan 254.24143 +63.56871 DR7
260.1735100 +56.0412800 Sloan 260.17351 +56.04128 DR7
255.7647400 +63.0998139 Sloan 255.76474 +63.09981 DR7
257.6384800 +60.9977969 Sloan 257.63848 +60.99780 DR7
261.1455000 +59.3151361 Sloan 261.14550 +59.31514 DR7
265.6646100 +54.7939831 Sloan 265.66461 +54.79398 DR7
263.6070100 +56.6674581 Sloan 263.60701 +56.66746 DR7
264.0978800 +55.2064481 Sloan 264.09788 +55.20645 DR7
261.9438700 +61.5077189 Sloan 261.94387 +61.50772 DR7
261.7889900 +63.9145361 Sloan 261.78899 +63.91454 DR7
032.8913400 +12.0704381 Sloan 032.89134 +12.07044 DR7
007.0825400 +13.9165719 Sloan 007.08254 +13.91657 DR7
008.2103900 +14.1731661 Sloan 008.21039 +14.17317 DR7
010.5674000 +14.5475261 Sloan 010.56740 +14.54753 DR7
012.1482700 +14.5543919 Sloan 012.14827 +14.55439 DR7
016.1205500 +14.3814611 Sloan 016.12055 +14.38146 DR7
026.2322300 +13.8039561 Sloan 026.23223 +13.80396 DR7
029.9085200 +13.2855711 Sloan 029.90852 +13.28557 DR7
032.0502100 +13.5162250 Sloan 032.05021 +13.51622 DR7
017.2600000 +15.2366600 Sloan 017.26000 +15.23666 DR7
031.6706100 +14.0360869 Sloan 031.67061 +14.03609 DR7
015.1543400 +13.8792911 Sloan 015.15434 +13.87929 DR7
016.8410900 +14.2732250 Sloan 016.84109 +14.27322 DR7
017.2754800 +14.2234911 Sloan 017.27548 +14.22349 DR7
020.0709300 +13.9239581 Sloan 020.07093 +13.92396 DR7
011.7265500 +14.8882061 Sloan 011.72655 +14.88821 DR7
011.7906300 +14.8776289 Sloan 011.79063 +14.87763 DR7
026.3891500 +13.8464239 Sloan 026.38915 +13.84642 DR7
026.3481300 +13.9254631 Sloan 026.34813 +13.92546 DR7
019.3670900 +14.8209969 Sloan 019.36709 +14.82100 DR7
024.8565500 +14.4356331 Sloan 024.85655 +14.43563 DR7
015.2949000 +15.6046731 Sloan 015.29490 +15.60467 DR7
027.6426000 +14.6569831 Sloan 027.64260 +14.65698 DR7
011.4061900 +15.9916761 Sloan 011.40619 +15.99168 DR7
330.3454000 +11.4218831 Sloan 330.34540 +11.42188 DR7
355.4697700 +13.9250581 Sloan 355.46977 +13.92506 DR7
317.5802300 +09.8464119 Sloan 317.58023 +09.84641 DR7
344.1117900 +13.4363069 Sloan 344.11179 +13.43631 DR7
001.1599200 +14.4286339 Sloan 001.15992 +14.42863 DR7
348.8941700 +14.4209089 Sloan 348.89417 +14.42091 DR7
323.5520300 +11.7317969 Sloan 323.55203 +11.73180 DR7
356.1084900 +15.1344061 Sloan 356.10849 +15.13441 DR7
325.7804900 +12.4871381 Sloan 325.78049 +12.48714 DR7
346.5832000 +14.9236950 Sloan 346.58320 +14.92369 DR7
326.2788000 +12.9236850 Sloan 326.27880 +12.92368 DR7
357.1990700 +16.0028661 Sloan 357.19907 +16.00287 DR7
000.5390000 +16.1778669 Sloan 000.53900 +16.17787 DR7
324.1708200 +10.3883831 Sloan 324.17082 +10.38838 DR7
330.2821100 +11.3014581 Sloan 330.28211 +11.30146 DR7
332.9987000 +11.5856300 Sloan 332.99870 +11.58563 DR7
358.2896000 +13.7653219 Sloan 358.28960 +13.76532 DR7
003.5069400 +13.9388369 Sloan 003.50694 +13.93884 DR7
321.9189800 +10.3161089 Sloan 321.91898 +10.31611 DR7
325.3194200 +10.9101169 Sloan 325.31942 +10.91012 DR7
001.8951800 +14.2149500 Sloan 001.89518 +14.21495 DR7
317.3381000 +09.8205019 Sloan 317.33810 +09.82050 DR7
328.9352800 +11.9179400 Sloan 328.93528 +11.91794 DR7
342.3880100 +13.5779719 Sloan 342.38801 +13.57797 DR7
004.9947600 +14.6102111 Sloan 004.99476 +14.61021 DR7
005.7528000 +14.7823989 Sloan 005.75280 +14.78240 DR7
320.1446700 +10.8290550 Sloan 320.14467 +10.82905 DR7
323.9282100 +11.5829819 Sloan 323.92821 +11.58298 DR7
341.2948200 +13.9748839 Sloan 341.29482 +13.97488 DR7
321.4275200 +11.4457861 Sloan 321.42752 +11.44579 DR7
348.4091700 +14.8376311 Sloan 348.40917 +14.83763 DR7
356.1483900 +15.2606800 Sloan 356.14839 +15.26068 DR7
000.0317700 +15.8342339 Sloan 000.03177 +15.83423 DR7
312.7014900 -01.2165769 Sloan 312.70149 -01.21658 DR7
323.8003900 -01.0496150 Sloan 323.80039 -01.04961 DR7
320.3329200 -00.8171039 Sloan 320.33292 -00.81710 DR7
309.8349200 -00.3418769 Sloan 309.83492 -00.34188 DR7
322.5165800 -00.3522311 Sloan 322.51658 -00.35223 DR7
319.7044600 +00.5603669 Sloan 319.70446 +00.56037 DR7
312.7962000 +00.9461461 Sloan 312.79620 +00.94615 DR7
314.3391700 +00.3265531 Sloan 314.33917 +00.32655 DR7
335.2542900 -00.9679389 Sloan 335.25429 -00.96794 DR7
342.5280600 -00.9749119 Sloan 342.52806 -00.97491 DR7
345.8197600 -00.8539550 Sloan 345.81976 -00.85395 DR7
004.4067000 -00.8783481 Sloan 004.40670 -00.87835 DR7
321.4994100 -00.5321631 Sloan 321.49941 -00.53216 DR7
340.8381500 -00.4314689 Sloan 340.83815 -00.43147 DR7
353.5805300 -00.4245850 Sloan 353.58053 -00.42458 DR7
356.1931200 -00.0890611 Sloan 356.19312 -00.08906 DR7
356.8650000 -00.1538131 Sloan 356.86500 -00.15381 DR7
336.0594000 +00.3274269 Sloan 336.05940 +00.32743 DR7
345.2021300 +00.3492689 Sloan 345.20213 +00.34927 DR7
354.4155400 +00.2713731 Sloan 354.41554 +00.27137 DR7
355.9197700 +00.3416989 Sloan 355.91977 +00.34170 DR7
355.9480500 +00.2566889 Sloan 355.94805 +00.25669 DR7
010.7077300 +00.2153700 Sloan 010.70773 +00.21537 DR7
333.7069600 +00.7863011 Sloan 333.70696 +00.78630 DR7
334.7963700 +00.7445769 Sloan 334.79637 +00.74458 DR7
335.3576900 +00.7978419 Sloan 335.35769 +00.79784 DR7
356.5995500 +00.7494281 Sloan 356.59955 +00.74943 DR7
358.9673700 +00.6969631 Sloan 358.96737 +00.69696 DR7
336.1734500 +01.1827481 Sloan 336.17345 +01.18275 DR7
036.9039800 -00.8548711 Sloan 036.90398 -00.85487 DR7
046.3692300 -01.0389039 Sloan 046.36923 -01.03890 DR7
016.1438700 -00.5184750 Sloan 016.14387 -00.51847 DR7
034.6274800 -00.4296489 Sloan 034.62748 -00.42965 DR7
037.3903500 -00.5438411 Sloan 037.39035 -00.54384 DR7
041.9594800 -00.4781919 Sloan 041.95948 -00.47819 DR7
056.4144400 -00.5577639 Sloan 056.41444 -00.55776 DR7
019.0911200 -00.1183069 Sloan 019.09112 -00.11831 DR7
024.3665200 -00.1592769 Sloan 024.36652 -00.15928 DR7
027.2117500 -00.1121919 Sloan 027.21175 -00.11219 DR7
045.7459100 -00.1936400 Sloan 045.74591 -00.19364 DR7
047.3462300 -00.0060550 Sloan 047.34623 -00.00605 DR7
015.1247600 +00.2366439 Sloan 015.12476 +00.23664 DR7
016.9682200 +00.3567411 Sloan 016.96822 +00.35674 DR7
017.7566200 +00.3581319 Sloan 017.75662 +00.35813 DR7
020.5110300 +00.3344961 Sloan 020.51103 +00.33450 DR7
021.8193900 +00.3446881 Sloan 021.81939 +00.34469 DR7
034.9578100 +00.3738489 Sloan 034.95781 +00.37385 DR7
052.4691900 +00.3098519 Sloan 052.46919 +00.30985 DR7
030.1274500 +00.7420150 Sloan 030.12745 +00.74201 DR7
336.4072900 -00.3100689 Sloan 336.40729 -00.31007 DR7
340.8584100 -00.4015811 Sloan 340.85841 -00.40158 DR7
335.2147700 +00.9709789 Sloan 335.21477 +00.97098 DR7
355.5575200 -01.0987789 Sloan 355.55752 -01.09878 DR7
004.2280200 -01.1328961 Sloan 004.22802 -01.13290 DR7
028.3524700 -01.1050461 Sloan 028.35247 -01.10505 DR7
031.4541500 -01.0554119 Sloan 031.45415 -01.05541 DR7
039.7294300 -01.1117469 Sloan 039.72943 -01.11175 DR7
039.7892800 -01.0890661 Sloan 039.78928 -01.08907 DR7
005.3040300 -00.7143161 Sloan 005.30403 -00.71432 DR7
023.7238400 -00.6649850 Sloan 023.72384 -00.66498 DR7
034.6326200 -00.6497400 Sloan 034.63262 -00.64974 DR7
034.9051900 -00.8277719 Sloan 034.90519 -00.82777 DR7
051.7081400 -00.7310400 Sloan 051.70814 -00.73104 DR7
350.6232200 -00.3637950 Sloan 350.62322 -00.36379 DR7
001.6483100 -00.3173461 Sloan 001.64831 -00.31735 DR7
015.8033300 -00.2906131 Sloan 015.80333 -00.29061 DR7
028.8780300 -00.4064069 Sloan 028.87803 -00.40641 DR7
029.7056500 -00.4001500 Sloan 029.70565 -00.40015 DR7
033.1868300 -00.2909389 Sloan 033.18683 -00.29094 DR7
040.3579100 -00.2271369 Sloan 040.35791 -00.22714 DR7
047.1259900 -00.3532139 Sloan 047.12599 -00.35321 DR7
055.6777300 -00.2856389 Sloan 055.67773 -00.28564 DR7
005.0671400 +00.0794419 Sloan 005.06714 +00.07944 DR7
011.0056800 +00.1151219 Sloan 011.00568 +00.11512 DR7
016.2307000 +00.0600961 Sloan 016.23070 +00.06010 DR7
016.6284300 +00.1372219 Sloan 016.62843 +00.13722 DR7
022.3042800 +00.0904300 Sloan 022.30428 +00.09043 DR7
022.8800000 +00.0315950 Sloan 022.88000 +00.03159 DR7
026.2682800 +00.0821850 Sloan 026.26828 +00.08218 DR7
026.6021400 +00.1412589 Sloan 026.60214 +00.14126 DR7
044.1285400 +00.1009081 Sloan 044.12854 +00.10091 DR7
050.4173300 +00.0201419 Sloan 050.41733 +00.02014 DR7
050.8698300 +00.0920539 Sloan 050.86983 +00.09205 DR7
348.3917500 +00.5673989 Sloan 348.39175 +00.56740 DR7
006.0013000 +00.5020361 Sloan 006.00130 +00.50204 DR7
007.1619200 +00.5943619 Sloan 007.16192 +00.59436 DR7
031.9541500 +00.5420889 Sloan 031.95415 +00.54209 DR7
050.1241000 +00.5315669 Sloan 050.12410 +00.53157 DR7
053.9837800 +00.5353181 Sloan 053.98378 +00.53532 DR7
348.9377100 +00.8867250 Sloan 348.93771 +00.88672 DR7
020.3465600 +01.0330739 Sloan 020.34656 +01.03307 DR7
028.1748400 +01.0071031 Sloan 028.17484 +01.00710 DR7
051.8214900 +01.0207519 Sloan 051.82149 +01.02075 DR7
056.3495000 +01.0196339 Sloan 056.34950 +01.01963 DR7
059.9528500 -06.7815739 Sloan 059.95285 -06.78157 DR7
051.2596700 -06.9545011 Sloan 051.25967 -06.95450 DR7
054.9717100 -06.1599750 Sloan 054.97171 -06.15997 DR7
036.7594400 -07.8410089 Sloan 036.75944 -07.84101 DR7
044.7685100 -06.9891219 Sloan 044.76851 -06.98912 DR7
316.2263300 -07.6350469 Sloan 316.22633 -07.63505 DR7
346.8340100 -10.5318250 Sloan 346.83401 -10.53182 DR7
324.0413900 -08.0635989 Sloan 324.04139 -08.06360 DR7
340.8324900 -09.5919200 Sloan 340.83249 -09.59192 DR7
341.2330500 -09.6406419 Sloan 341.23305 -09.64064 DR7
322.0742400 -07.4332319 Sloan 322.07424 -07.43323 DR7
324.5122800 -07.6638911 Sloan 324.51228 -07.66389 DR7
328.1118100 -08.0600061 Sloan 328.11181 -08.06001 DR7
338.2441000 -09.0597131 Sloan 338.24410 -09.05971 DR7
318.2673700 -06.5688761 Sloan 318.26737 -06.56888 DR7
323.8872000 -07.1500781 Sloan 323.88720 -07.15008 DR7
327.7531800 -07.6086689 Sloan 327.75318 -07.60867 DR7
332.2540800 -08.0261169 Sloan 332.25408 -08.02612 DR7
347.1287400 -09.2688469 Sloan 347.12874 -09.26885 DR7
348.8895900 -08.8927200 Sloan 348.88959 -08.89272 DR7
023.4028000 -10.7461519 Sloan 023.40280 -10.74615 DR7
024.1671500 -10.6453561 Sloan 024.16715 -10.64536 DR7
006.8446200 -10.7997750 Sloan 006.84462 -10.79977 DR7
024.4631100 -10.1008861 Sloan 024.46311 -10.10089 DR7
030.8696200 -09.8166719 Sloan 030.86962 -09.81667 DR7
044.8397700 -08.3823269 Sloan 044.83977 -08.38233 DR7
051.4566200 -07.5768061 Sloan 051.45662 -07.57681 DR7
056.4662500 -07.0893089 Sloan 056.46625 -07.08931 DR7
058.6651300 -06.6323281 Sloan 058.66513 -06.63233 DR7
352.9509500 -10.0345511 Sloan 352.95095 -10.03455 DR7
004.3068400 -10.3780811 Sloan 004.30684 -10.37808 DR7
008.9268300 -10.2385731 Sloan 008.92683 -10.23857 DR7
026.9672300 -09.5620119 Sloan 026.96723 -09.56201 DR7
035.8865100 -08.9608800 Sloan 035.88651 -08.96088 DR7
057.4854600 -06.4668519 Sloan 057.48546 -06.46685 DR7
349.9752600 -09.5940400 Sloan 349.97526 -09.59404 DR7
019.7945600 -09.5783189 Sloan 019.79456 -09.57832 DR7
021.2709100 -09.4137450 Sloan 021.27091 -09.41374 DR7
024.8269600 -09.3933550 Sloan 024.82696 -09.39335 DR7
028.9806900 -08.9875369 Sloan 028.98069 -08.98754 DR7
035.9963800 -08.5946239 Sloan 035.99638 -08.59462 DR7
055.7040000 -06.3409889 Sloan 055.70400 -06.34099 DR7
057.7549800 -06.0817461 Sloan 057.75498 -06.08175 DR7
349.3911100 -09.0931619 Sloan 349.39111 -09.09316 DR7
013.4758000 -09.4730369 Sloan 013.47580 -09.47304 DR7
015.4678000 -09.3184469 Sloan 015.46780 -09.31845 DR7
022.9808500 -08.9746131 Sloan 022.98085 -08.97461 DR7
033.1469300 -08.3461139 Sloan 033.14693 -08.34611 DR7
041.1028000 -07.6058431 Sloan 041.10280 -07.60584 DR7
051.1266200 -06.4852650 Sloan 051.12662 -06.48526 DR7
355.3209300 -09.0199300 Sloan 355.32093 -09.01993 DR7
046.7684900 -06.4795081 Sloan 046.76849 -06.47951 DR7
327.5889200 -08.7884331 Sloan 327.58892 -08.78843 DR7
310.6101100 -06.1427000 Sloan 310.61011 -06.14270 DR7
311.8729600 -06.3828250 Sloan 311.87296 -06.38282 DR7
315.5804700 -06.8639200 Sloan 315.58047 -06.86392 DR7
325.0721700 -08.0707769 Sloan 325.07217 -08.07078 DR7
323.9043800 -07.5656331 Sloan 323.90438 -07.56563 DR7
310.8526800 -05.3474439 Sloan 310.85268 -05.34744 DR7
318.7135800 -06.4641211 Sloan 318.71358 -06.46412 DR7
319.8380300 -06.1880961 Sloan 319.83803 -06.18810 DR7
326.9144400 -06.9900789 Sloan 326.91444 -06.99008 DR7
008.7791500 -10.9644339 Sloan 008.77915 -10.96443 DR7
358.5570400 -10.4190231 Sloan 358.55704 -10.41902 DR7
001.7191100 -10.5834589 Sloan 001.71911 -10.58346 DR7
007.1195700 -10.4875889 Sloan 007.11957 -10.48759 DR7
007.1318100 -10.5674131 Sloan 007.13181 -10.56741 DR7
011.7258600 -10.5152861 Sloan 011.72586 -10.51529 DR7
358.5592400 -10.0450289 Sloan 358.55924 -10.04503 DR7
007.1757500 -10.1737611 Sloan 007.17575 -10.17376 DR7
021.6937100 -09.6158061 Sloan 021.69371 -09.61581 DR7
359.7760200 -09.5694569 Sloan 359.77602 -09.56946 DR7
010.2522300 -09.7330019 Sloan 010.25223 -09.73300 DR7
018.8727100 -09.3699811 Sloan 018.87271 -09.36998 DR7
011.8262300 -09.1970611 Sloan 011.82623 -09.19706 DR7
014.9922700 -08.6189161 Sloan 014.99227 -08.61892 DR7
027.5907000 -08.4726931 Sloan 027.59070 -08.47269 DR7
028.6829100 -08.4262281 Sloan 028.68291 -08.42623 DR7
034.2798300 -09.3541219 Sloan 034.27983 -09.35412 DR7
031.7671600 -08.5575389 Sloan 031.76716 -08.55754 DR7
033.0187000 -07.6583439 Sloan 033.01870 -07.65834 DR7
350.6930600 -10.6563519 Sloan 350.69306 -10.65635 DR7
354.2778400 -10.3966800 Sloan 354.27784 -10.39668 DR7
355.8655500 -10.4250761 Sloan 355.86555 -10.42508 DR7
351.6941800 -09.3394369 Sloan 351.69418 -09.33944 DR7
354.3832200 -09.0175239 Sloan 354.38322 -09.01752 DR7
358.1582200 -09.0954281 Sloan 358.15822 -09.09543 DR7
029.9556000 -08.8329911 Sloan 029.95560 -08.83299 DR7
031.4620000 -08.3029739 Sloan 031.46200 -08.30297 DR7
338.3469900 -10.0943931 Sloan 338.34699 -10.09439 DR7
334.0649700 -09.3332569 Sloan 334.06497 -09.33326 DR7
346.4998100 -10.2619789 Sloan 346.49981 -10.26198 DR7
330.3664800 -08.5688019 Sloan 330.36648 -08.56880 DR7
332.7763700 -08.8892289 Sloan 332.77637 -08.88923 DR7
338.1448100 -08.8858739 Sloan 338.14481 -08.88587 DR7
341.4112600 -09.0831019 Sloan 341.41126 -09.08310 DR7
022.0328200 -10.5888619 Sloan 022.03282 -10.58886 DR7
022.2528100 -08.7555989 Sloan 022.25281 -08.75560 DR7
180.2022600 -03.4524011 Sloan 180.20226 -03.45240 DR7
172.9848600 -03.0472181 Sloan 172.98486 -03.04722 DR7
181.3952800 -03.0575400 Sloan 181.39528 -03.05754 DR7
194.3757500 -02.9659011 Sloan 194.37575 -02.96590 DR7
184.9402200 -02.5387950 Sloan 184.94022 -02.53879 DR7
193.5362900 -02.6778369 Sloan 193.53629 -02.67784 DR7
175.8735100 -01.7416650 Sloan 175.87351 -01.74166 DR7
178.2015800 -01.8028711 Sloan 178.20158 -01.80287 DR7
180.6760400 -01.6580789 Sloan 180.67604 -01.65808 DR7
181.3597200 -01.8283031 Sloan 181.35972 -01.82830 DR7
197.8729200 -01.3410881 Sloan 197.87292 -01.34109 DR7
196.1944100 -03.6081769 Sloan 196.19441 -03.60818 DR7
184.9050100 -03.3095100 Sloan 184.90501 -03.30951 DR7
190.1719500 -03.1253781 Sloan 190.17195 -03.12538 DR7
173.0009700 -02.8373681 Sloan 173.00097 -02.83737 DR7
193.9822100 -02.7646869 Sloan 193.98221 -02.76469 DR7
176.3790500 -02.4531150 Sloan 176.37905 -02.45311 DR7
194.7105800 -02.4510331 Sloan 194.71058 -02.45103 DR7
197.4109300 -02.3851311 Sloan 197.41093 -02.38513 DR7
177.6323300 -02.0030250 Sloan 177.63233 -02.00302 DR7
181.4135900 -01.8684511 Sloan 181.41359 -01.86845 DR7
195.1574800 -01.9435211 Sloan 195.15748 -01.94352 DR7
205.2427800 -01.8542839 Sloan 205.24278 -01.85428 DR7
201.0550000 -03.2976511 Sloan 201.05500 -03.29765 DR7
219.1141300 -02.9489389 Sloan 219.11413 -02.94894 DR7
208.5716800 -02.3663850 Sloan 208.57168 -02.36638 DR7
217.2253400 -02.1537411 Sloan 217.22534 -02.15374 DR7
227.2747300 -01.9640850 Sloan 227.27473 -01.96408 DR7
203.1369700 -01.9820311 Sloan 203.13697 -01.98203 DR7
216.6010500 -01.4492050 Sloan 216.60105 -01.44920 DR7
227.2747500 -01.2073261 Sloan 227.27475 -01.20733 DR7
226.6099800 -02.6844811 Sloan 226.60998 -02.68448 DR7
214.4169700 -02.4593069 Sloan 214.41697 -02.45931 DR7
233.7322600 -01.9755969 Sloan 233.73226 -01.97560 DR7
218.2942700 -01.9285631 Sloan 218.29427 -01.92856 DR7
225.6334900 -01.6937031 Sloan 225.63349 -01.69370 DR7
220.1334100 -01.6241861 Sloan 220.13341 -01.62419 DR7
222.3567600 -01.3963369 Sloan 222.35676 -01.39634 DR7
227.9376500 -01.3959719 Sloan 227.93765 -01.39597 DR7
237.1144000 -00.9761531 Sloan 237.11440 -00.97615 DR7
219.6147000 -01.1975719 Sloan 219.61470 -01.19757 DR7
146.1972800 -00.7611389 Sloan 146.19728 -00.76114 DR7
147.8630400 -00.4042481 Sloan 147.86304 -00.40425 DR7
147.8954100 -00.4119369 Sloan 147.89541 -00.41194 DR7
146.0060400 +00.1454481 Sloan 146.00604 +00.14545 DR7
147.7083000 +00.1979761 Sloan 147.70830 +00.19798 DR7
