INDEX,NAME,GLON,GLAT,RA,DEC,POS_ERR,SNR,PIPELINE,PIPE_DET,PCCS2,PSZ,IR_FLAG,Q_NEURAL,Y5R500,Y5R500_ERR,VALIDATION,REDSHIFT_ID,REDSHIFT,MSZ,MSZ_ERR_UP,MSZ_ERR_LOW,MCXC,REDMAPPER,ACT,SPT,WISE_FLAG,AMI_EVIDENCE,COSMO,COMMENT
37,PSZ2 G011.06-63.84,11.0661837,-63.8407903,343.3862166,-33.73886262,2.861637354,5.36425066,2,111,FALSE,-1,0,0.94768697,1.015567422,0.293061584,21,RXCJ2253.5-3343,0.224000007,4.070501328,0.466557026,0.488097429,J2253.5-3343,,,,-10,-1000,FALSE,
38,PSZ2 G011.36+49.42,11.36423678,49.42352002,230.4768984,7.673745978,3.798602104,5.36438942,3,111,FALSE,-1,0,0.964931011,5.750090122,2.174539328,21,RXC J1521.8+0742,0.044199999,1.869685531,0.201766372,0.211981773,J1521.8+0742,RMJ152151.9+074231.7,,,-10,-1000,FALSE,
39,PSZ2 G011.36-72.93,11.36905519,-72.93141281,354.0538503,-32.13431323,2.428664207,6.263674736,1,111,FALSE,29,0,0.993454993,2.323992252,0.91303879,16,,-1,0,0,0,,,,,3,-1000,TRUE,
40,PSZ2 G011.72-37.96,11.72206286,-37.96150406,312.4504689,-32.29986705,2.413242579,5.374755859,2,111,FALSE,-1,0,0.889653981,1.313732028,0.458929151,21,MACSJ2049.9-3217,0.323000014,5.374032497,0.589478016,0.638055325,J2049.9-3216,,,,3,-1000,FALSE,
41,PSZ2 G011.92-63.53,11.92214998,-63.53799839,342.9760369,-33.39418143,2.029753923,5.721058846,3,111,TRUE,31,0,0.890244007,1.123627067,0.364744425,20,ACO  3926,-1,0,0,0,,,,,3,-1000,FALSE,"Point sources at: 353GHz,"
42,PSZ2 G012.59-20.10,12.59322507,-20.10764619,292.9782279,-26.56663624,1.965771675,7.011496544,3,111,FALSE,33,0,0.996469021,1.892393231,0.546806574,21,MACSJ1931.8-2634,0.351999998,6.974437714,0.525898933,0.563455105,J1931.8-2634,,,,-3,-1000,TRUE,
43,PSZ2 G012.81+49.68,12.81390958,49.6881922,230.7673885,8.607394903,3.708447218,6.75555563,3,111,FALSE,35,0,0.987460017,10.04313564,3.273150206,21,RXC J1523.0+0836,0.035500001,1.898150802,0.174993396,0.179596186,J1523.0+0836,RMJ152305.3+083633.2,,,-10,-1000,TRUE,
44,PSZ2 G013.06-75.46,13.0636031,-75.46759891,356.8526134,-31.15086243,2.948289394,5.28891468,3,111,FALSE,-1,0,0.952714026,1.745484591,0.726235151,-1,,-1,0,0,0,,,,,2,-1000,FALSE,
46,PSZ2 G014.09+38.38,14.09782976,38.3878702,240.856142,3.322374426,4.699917793,5.201460361,2,111,FALSE,36,0,0.579038978,2.499134779,1.047714829,20,WHL J240.829+3.279,0.222200006,4.725768566,0.545160294,0.593411446,,RMJ160319.0+031644.6,,,-10,-1000,FALSE,
48,PSZ2 G014.72-62.49,14.72111209,-62.49637022,341.6334404,-32.20111554,2.428741932,5.21310997,1,111,FALSE,37,0,0.982518971,2.630672455,1.267629147,-1,,-1,0,0,0,,,,,2,-1000,FALSE,
52,PSZ2 G018.06-36.38,18.0668783,-36.38288342,311.9957084,-27.0195059,4.019212723,5.6494174,2,11,FALSE,42,0,0.993672013,1.054177999,0.235879079,20,ACO  3714,-1,0,0,0,,,,,2,-1000,FALSE,
53,PSZ2 G018.18-60.00,18.18529841,-60.00592595,338.7121482,-30.54186447,2.397429943,6.35725069,2,111,TRUE,44,0,0.990221024,1.38827467,0.468117297,21,RXC J2234.8-3033,0.25150001,4.868449211,0.449365616,0.473501205,J2234.8-3033,,,,-10,-1000,TRUE,"Point sources at: 545GHz,"
54,PSZ2 G018.32-28.50,18.32484088,-28.50727916,303.7003493,-24.51051166,1.851725936,8.676358223,2,111,FALSE,45,0,0.943741977,2.828974485,0.889382899,21,RXCJ2014.8-2430,0.161200002,5.092264175,0.356206894,0.366649628,J2014.8-2430,,,,-10,-1000,FALSE,
55,PSZ2 G018.54-25.69,18.5408764,-25.69191349,300.8655664,-23.39151281,2.427805662,11.34156704,1,111,FALSE,46,0,0.997372985,3.273508072,0.595592678,21,RXCJ2003.5-2323,0.317099988,8.991968155,0.444413185,0.488526344,J2003.5-2323,,,,3,-1000,FALSE,
57,PSZ2 G018.73+23.56,18.7303527,23.56124152,255.5775358,-1.024025066,3.142268658,7.516177654,3,111,FALSE,47,0,0.939631999,14.11061287,3.745349884,20,,0.089000002,3.968832016,0.300527573,0.30352211,,,,,-10,-1000,FALSE,
59,PSZ2 G018.76-61.65,18.76189528,-61.65730281,340.6369626,-30.31504626,2.428301096,5.038144588,1,110,FALSE,-1,0,0.935741007,1.545068741,0.653733909,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
60,PSZ2 G018.84+22.43,18.84519733,22.43112881,256.6066931,-1.503281718,3.030829191,6.335711956,3,111,FALSE,48,0,0.996672988,7.541809559,2.078229427,21,RXCJ1706.4-0132,0.091200002,3.603171349,0.295964003,0.329861879,J1706.4-0132,,,,-10,-1000,FALSE,
62,PSZ2 G019.12+31.23,19.12925446,31.23648797,249.1227334,3.147637402,1.67357862,7.52636385,2,11,FALSE,49,0,0.975656986,2.213883638,0.761491776,20,,0.280000001,6.64940834,0.515758991,0.542878151,,,,,-10,-1000,TRUE,
63,PSZ2 G019.48-80.97,19.48764042,-80.97136396,2.822323682,-28.86882777,2.623613119,8.862586975,3,111,FALSE,50,0,0.961403012,7.603613377,1.630176425,21,RXCJ0011.3-2851,0.061999999,2.606369257,0.182666779,0.188038349,J0011.3-2851,,,,-10,-1000,TRUE,
66,PSZ2 G020.49-47.35,20.49511812,-47.35704398,324.4985053,-27.72701792,3.760047913,4.99537468,2,110,FALSE,-1,0,0.919597983,1.35249114,0.467218667,16,,-1,0,0,0,,,,,3,-1000,FALSE,
67,PSZ2 G020.66+37.99,20.66987925,37.9964159,243.8319244,7.570925182,4.075244904,5.351100922,3,11,FALSE,51,0,0.729116023,4.00885725,1.381720543,24,RMJ161505.4+073455.4,0.345133394,5.65253067,0.641905308,0.648596287,,RMJ161505.4+073455.4,,,-3,-1000,FALSE,SZ projection: z=0.39 & z=0.44.
70,PSZ2 G021.10+33.24,21.10881062,33.24184858,248.1988722,5.592188582,1.703017235,16.31856537,2,111,FALSE,54,0,0.990788996,8.001325607,1.210740805,21,RXC J1632.7+0534,0.1514,7.788314819,0.300539017,0.301766396,J1632.7+0534,,,,-10,-1000,TRUE,
71,PSZ2 G021.36-43.02,21.36958383,-43.02462767,319.8962353,-26.20172511,2.311092377,5.546862125,2,111,FALSE,55,0,0.863156021,1.401378632,0.457936227,20,,0.379999995,5.810799599,0.615291119,0.648234844,,,,,3,-1000,FALSE,
75,PSZ2 G023.05+20.52,23.05562525,20.52369673,260.1954405,0.96849719,2.428612232,5.574122906,1,110,TRUE,-1,0,0.073132597,1.548865795,0.512674451,-1,,-1,0,0,0,,,,,0,-1000,FALSE,"Point sources at: 217GHz, 353GHz, 545GHz, 857GHz,"
76,PSZ2 G023.17+86.71,23.17541076,86.71971126,196.4731079,26.52618367,3.393601179,5.341413975,3,111,FALSE,-1,0,0.983421981,3.400300503,1.474106669,21,ZwCl5699,0.306300014,5.033049583,0.5599823,0.564026833,J1306.0+2630,RMJ130558.9+263048.4,,,3,-1000,FALSE,
78,PSZ2 G023.87-13.88,23.87670791,-13.88471113,291.3960142,-14.20553052,6.048295975,4.908156872,3,11,FALSE,-1,0,0.950061977,2.074561834,0.828398883,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
79,PSZ2 G024.44+22.76,24.44305614,22.76860662,258.8351714,3.171823426,2.939106703,5.997903347,3,111,FALSE,-1,0,0.926419973,3.865968466,1.184897542,21,RXC J1715.2+0309,0.164700001,4.505844116,0.400846004,0.412530899,J1715.2+0309,,,,-10,-1000,FALSE,
80,PSZ2 G024.46-18.08,24.46384748,-18.08855001,295.5950788,-15.43575602,3.241555929,6.97577095,3,11,FALSE,-1,0,0.000823617,4.716490269,1.110109329,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
81,PSZ2 G025.02-41.49,25.02090631,-41.49117382,319.0394079,-23.19402521,2.428835154,6.424988747,1,111,FALSE,63,0,0.998718977,1.436187029,0.417088658,20,RXC J2115.9-2309,-1,0,0,0,,,,,-3,-1000,TRUE,
82,PSZ2 G025.07-78.64,25.07301625,-78.64893471,0.090246123,-28.10026277,2.529381514,6.217199802,3,111,FALSE,-1,0,0.962763011,2.446831226,0.835371733,16,,-1,0,0,0,,,,,3,-1000,TRUE,
83,PSZ2 G025.13-75.88,25.13320731,-75.88829319,356.9603376,-28.14258567,3.435410261,8.073768616,3,111,FALSE,64,0,0.999752998,9.799267769,2.735658646,21,RXCJ2347.7-2808,0.029999999,1.480292797,0.11474824,0.107849479,J2347.7-2808,,,,-10,-1000,TRUE,
87,PSZ2 G026.73-38.94,26.73432275,-38.94845139,316.8428413,-21.18400669,2.046352148,8.421023369,3,111,FALSE,65,0,0.983829021,5.283551693,1.480951428,20,ACO  2336,0.202000007,5.409047127,0.363768101,0.361105442,,,,,-10,-1000,TRUE,
96,PSZ2 G028.05+25.43,28.05089366,25.43625034,257.9791287,7.322971102,5.733185291,8.216875076,2,111,FALSE,70,0,0.263776004,3.841932774,0.912003815,12,,0.284000009,6.629104137,0.512853622,0.538148403,,,,,-10,-1000,FALSE,
98,PSZ2 G028.15-08.62,28.15856671,-8.62471244,288.4216367,-8.140585426,2.428711653,7.666548252,1,110,FALSE,72,0,0.505423009,1.977449894,0.513047576,-1,,-1,0,0,0,,,,,0,-1000,FALSE,
99,PSZ2 G028.63+50.15,28.63032721,50.15660294,235.0331729,17.89866158,2.516033411,6.914906025,3,111,FALSE,73,0,0.980980992,3.764904976,1.14182663,21,A2108,0.091600001,3.249134779,0.268175125,0.280804157,J1540.1+1752,RMJ154018.0+175304.2,,,-10,-1000,TRUE,
100,PSZ2 G028.77-33.56,28.77594897,-33.56406435,312.0614471,-17.80896609,3.730075598,8.737801552,2,111,FALSE,74,0,0.983281016,4.395020008,0.965125442,21,RXCJ2048.1-1750,0.147499993,4.514434814,0.314702511,0.329338074,J2048.1-1750,,,,-10,-1000,TRUE,
101,PSZ2 G028.89+60.13,28.89250844,60.1362993,225.0904835,21.35943237,2.574368238,7.52451086,3,111,FALSE,75,0,0.922572017,4.62634182,1.301035643,20,RXC J1500.3+2121,0.152999997,4.542624474,0.32947588,0.350118637,J1500.3+2121,RMJ150019.5+212209.9,,,-10,6.023295879,TRUE,
102,PSZ2 G029.06+44.55,29.06719079,44.55465318,240.5867533,16.09127177,2.878978729,15.76490211,3,111,FALSE,76,0,0.972904027,46.7385788,5.512717724,21,A2147,0.035300002,3.52703476,0.051357746,0.059119463,J1602.3+1601,,,,-10,-1000,TRUE,
104,PSZ2 G029.66-47.63,29.66891919,-47.63506241,326.4342608,-21.780224,2.427651644,5.744686604,1,110,FALSE,-1,0,0.939436018,1.248387098,0.38649714,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
105,PSZ2 G029.80-17.40,29.80359543,-17.40105842,297.1337388,-10.52775726,2.428882837,9.006597519,1,111,TRUE,78,0,0.111622997,9.323161125,2.425248623,-1,,-1,0,0,0,,,,,0,-1000,FALSE,"Point sources at: 857GHz,"
111,PSZ2 G031.41-19.16,31.41691613,-19.16372881,299.4189763,-9.898972405,2.428493977,5.694106579,1,111,FALSE,85,0,0.0416076,2.179144859,0.76533103,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
112,PSZ2 G031.93+78.71,31.93503099,78.71723185,205.4709303,26.36844061,1.922066212,7.468262672,2,111,FALSE,87,0,0.97220099,3.211644173,1.492489934,21,RXC J1341.8+2622,0.072400004,2.718317747,0.233935595,0.245209694,J1341.8+2622,RMJ134149.1+262224.5,,,-10,-1000,TRUE,
113,PSZ2 G032.12-14.96,32.12320953,-14.96397026,295.8916172,-7.462413944,3.625166178,9.118844986,2,111,FALSE,88,0,0.0122661,8.037818909,1.919605255,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
115,PSZ2 G032.31+66.07,32.31695231,66.07584549,219.2979138,24.38923753,2.428427219,5.137999535,1,111,FALSE,-1,0,0.979003012,1.962919831,0.819888532,-1,,-1,0,0,0,,,,,2,-1000,FALSE,
118,PSZ2 G033.46-48.43,33.46383397,-48.43073919,328.0814429,-19.61291924,1.912782907,11.23936749,3,111,FALSE,92,0,0.987812996,8.249814034,1.408035278,21,RXCJ2152.4-1933,0.094300002,4.076924801,0.212100506,0.214247465,J2152.4-1933,,,,-10,-1000,TRUE,
119,PSZ2 G033.81+77.18,33.81779996,77.18297069,207.2220525,26.59459526,1.230008364,19.26542091,3,111,FALSE,93,0,0.994729996,11.66431713,1.378304958,21,RXC J1348.8+2635,0.062199999,4.465213299,0.141694546,0.14168644,J1348.8+2635,RMJ134853.3+263613.4,,,-10,-1000,TRUE,
120,PSZ2 G033.83-46.57,33.83299713,-46.57181811,326.315212,-18.75551466,2.162340641,5.525375843,2,11,FALSE,-1,0,0.98141402,0.901466846,0.164900973,16,,-1,0,0,0,,,,,3,-1000,FALSE,
121,PSZ2 G033.97-76.61,33.97150706,-76.61776875,357.9273591,-26.09530293,3.839240074,12.60114288,1,111,FALSE,94,0,0.997533977,4.679183006,0.798331618,21,RXCJ2351.6-2605,0.226400003,7.557538986,0.365168095,0.382711411,J2351.6-2605,,,,-10,-1000,TRUE,
122,PSZ2 G034.38+51.57,34.38049485,51.57281273,234.8593032,21.78966872,6.051253796,6.879621029,2,111,FALSE,95,0,0.888698995,9.243526459,2.350830555,21,A2107,0.041099999,1.928021312,0.187336326,0.197361588,J1539.6+2147,RMJ153956.8+214927.2,,,-10,-1000,TRUE,
125,PSZ2 G036.09-17.43,36.09626391,-17.43266358,299.8263339,-5.148347537,2.428333759,5.3703866,1,111,TRUE,99,0,0.00804168,3.981049299,1.566961884,-1,,-1,0,0,0,,,,,0,-1000,FALSE,"Point sources at: 217GHz, 545GHz,"
127,PSZ2 G036.69-15.67,36.6960246,-15.6776294,298.5192033,-3.839686008,3.633985758,5.692715645,2,11,TRUE,-1,0,0.791321993,1.293815494,0.373674452,-1,,-1,0,0,0,,,,,0,-1000,FALSE,"Point sources at: 217GHz,"
128,PSZ2 G036.73+14.93,36.73655153,14.93785344,271.1293648,10.05529701,1.367615461,9.682642937,2,111,FALSE,100,0,0.99812001,2.876724005,0.650039732,21,RXC J1804.4+1002,0.152500004,5.288359165,0.336938858,0.347381115,J1804.4+1002,,,,-10,-1000,FALSE,
131,PSZ2 G037.05-70.55,37.05744064,-70.55477063,351.5252236,-24.12065415,5.316405296,5.053201199,2,110,FALSE,-1,0,0.997138023,2.574261665,1.296235204,21,RXC J2326.2-2406,0.088,2.216287136,0.268074751,0.277465224,J2326.2-2406,,,,-10,-1000,FALSE,
134,PSZ2 G037.48+71.52,37.48123681,71.52526891,213.6348242,27.05550204,2.274424314,7.401646614,2,111,FALSE,-1,0,0.996783018,3.459251642,1.034106612,24,RMJ141438.9+270311.1,0.480965495,7.05875349,0.533575058,0.662772179,,RMJ141438.9+270311.1,,,3,-1000,TRUE,
135,PSZ2 G037.67+15.71,37.67369788,15.71548413,270.8099351,11.20552193,5.059918404,7.090124607,2,11,TRUE,102,1,0.00344288,4.041288853,1.014393091,20,,-1,0,0,0,,,,,-3,-1000,FALSE,"Point sources at: 217GHz, 545GHz, 857GHz,"
136,PSZ2 G037.69-46.87,37.69295035,-46.87775481,327.6175442,-16.39916227,2.428266764,5.903559685,1,111,FALSE,103,0,0.968762994,3.366484165,1.320351839,11,,0.263000011,5.17320013,0.494958878,0.585374355,,,,,-10,-1000,FALSE,
137,PSZ2 G038.68+24.50,38.68152985,24.50038465,262.9725511,15.6778473,3.836885214,5.440552235,2,111,FALSE,105,0,0.956704021,2.162057877,0.924441338,20,,0.0836,2.475156784,0.284867764,0.317781448,,,,,-10,-1000,FALSE,
138,PSZ2 G038.95-46.90,38.95529707,-46.90199083,327.9887435,-15.61335198,2.427835464,5.558499813,1,111,FALSE,106,0,0.971873999,6.047728539,2.044273138,21,RXCJ2151.8-1543,0.0614,1.956114173,0.250738502,0.257133961,J2151.8-1543,,,,-10,-1000,FALSE,
140,PSZ2 G039.32-59.88,39.32242435,-59.88060023,340.7698037,-20.16404354,2.428785563,5.421750546,1,111,FALSE,107,0,0.990979016,2.506222725,1.027643681,21,RXCJ2243.0-2009,0.135900006,3.191939831,0.399430275,0.424323797,J2243.0-2009,,,,-10,-1000,FALSE,
142,PSZ2 G039.85-39.96,39.85395573,-39.96385598,321.7514441,-12.16166509,2.229449272,10.21498013,2,111,FALSE,108,0,0.982101977,4.636227608,0.922619998,21,RXCJ2127.1-1209,0.175999999,5.915140152,0.369423866,0.350319862,J2127.1-1209,,,,-10,-1000,TRUE,
144,PSZ2 G039.98-53.12,39.98373019,-53.12013235,334.2369494,-17.40761407,2.428860188,6.020183086,1,111,FALSE,109,0,0.985984981,3.124713898,0.994442701,21,RXCJ2216.9-1725,0.130099997,3.476531029,0.376901388,0.392857552,J2216.9-1725,,,,-10,-1000,TRUE,
145,PSZ2 G040.03+74.95,40.03821525,74.95430147,209.8162599,27.96507401,2.369001627,9.287459373,3,111,FALSE,110,0,0.990822971,6.32420063,1.316379309,21,RXC J1359.2+2758,0.0612,2.570665836,0.160199165,0.164492607,J1359.2+2758,RMJ135915.1+275834.5,,,-10,-1000,TRUE,
146,PSZ2 G040.11-42.58,40.11857586,-42.58622485,324.2706321,-13.09633478,4.67327261,5.083869457,3,111,TRUE,-1,0,0.998567998,2.759179115,1.001208186,-1,,-1,0,0,0,,,,,2,-1000,FALSE,"Point sources at: 545GHz,"
148,PSZ2 G040.58+77.12,40.58443137,77.12035914,207.3621979,28.09460944,2.544980049,7.616571426,3,111,FALSE,113,0,0.987264991,5.931287289,1.788779259,21,RXC J1349.3+2806,0.0748,2.626681805,0.213464022,0.221666813,J1349.3+2806,RMJ134931.6+280001.6,,,-10,-1000,TRUE,
150,PSZ2 G041.45+29.10,41.45163102,29.10062558,259.4664801,19.69254773,2.428244114,9.389715195,1,111,FALSE,114,0,0.921261013,4.689863205,1.067096114,21,RXC J1717.8+1940,0.178000003,5.587061405,0.359754562,0.354884148,J1717.8+1940,,,,-10,-1000,TRUE,
152,PSZ2 G042.19+63.00,42.196692,63.00860923,223.3831236,28.12174693,4.776022434,4.897196293,3,11,FALSE,-1,0,0.936646998,2.148149014,0.809342325,24,RMJ145332.1+280358.0,0.256840527,4.272891045,0.487134933,0.530493498,,RMJ145332.1+280358.0,,,-10,-1000,FALSE,
153,PSZ2 G042.32+17.48,42.32804331,17.48553224,271.0698533,15.99730022,2.428547144,6.173059464,1,111,FALSE,117,0,0.986090004,2.086670637,0.718330204,10,,0.458000004,7.029054642,0.652822495,0.719453812,,,,,-3,-1000,FALSE,
156,PSZ2 G042.81+56.61,42.81172755,56.61008568,230.6170706,27.69472,1.5364573,12.50101185,3,111,TRUE,120,0,0.98597002,7.999071598,1.276979923,21,RXC J1522.4+2742,0.072300002,4.081119537,0.186302185,0.190090895,J1522.4+2742,RMJ152224.0+274251.7,,,-10,-1000,TRUE,"Point sources at: 545GHz,"
157,PSZ2 G042.81-82.97,42.81300974,-82.97340657,5.172474392,-25.7138057,2.428800344,8.437618256,1,111,FALSE,119,0,0.991352975,2.160937786,0.590114057,21,RXCJ0020.7-2542,0.141000003,4.259751797,0.316597462,0.332467079,J0020.7-2542,,,,-10,-1000,TRUE,
158,PSZ2 G043.44-41.27,43.44839005,-41.27817353,324.1836115,-10.29661659,2.428838968,5.552549362,1,111,FALSE,-1,0,0.969712973,1.537019014,0.585860252,-1,,-1,0,0,0,,,,,2,-1000,FALSE,
160,PSZ2 G044.20+48.66,44.20365925,48.66989695,239.600471,27.21225339,2.28902936,28.38607788,2,111,FALSE,122,0,0.994229972,33.62174606,2.701004028,21,RXC J1558.3+2713,0.089400001,8.771306992,0.185856819,0.209354401,J1558.3+2713,RMJ155820.0+271400.3,,,-10,-1000,TRUE,
162,PSZ2 G044.46-65.42,44.46350355,-65.42405547,347.1738916,-19.91840406,4.786287785,6.408895493,2,111,FALSE,123,0,0.944682002,3.617380381,1.133173585,20,ACO 2538,0.082900003,2.56930995,0.257253647,0.270243645,,,,,-10,-1000,TRUE,"X-ray under-luminous,"
163,PSZ2 G044.58-20.46,44.58907573,-20.46425619,306.2812057,0.51884185,2.322900772,6.585958481,3,111,FALSE,124,0,0.999139011,2.111311913,0.499118805,20,WHL J306.303+0.526,0.274599999,5.651639938,0.444941044,0.490035057,,,ACT-CL J2025.2+0030,,-10,-1000,FALSE,
164,PSZ2 G044.77-51.30,44.77205052,-51.3032814,333.7654656,-13.98766743,2.276167631,8.272081375,2,111,FALSE,125,0,0.972332001,2.22502017,0.531298697,21,MACSJ2214.9-1359,0.502699971,8.359282494,0.611953735,0.622510433,J2214.9-1400,,,,3,-1000,TRUE,
165,PSZ2 G044.83+10.02,44.83896247,10.02172916,279.164107,15.08047921,2.314638376,9.270414352,2,111,TRUE,127,0,0.036389399,4.635301113,1.915941358,-1,,-1,0,0,0,,,,,0,-1000,FALSE,"Point sources at: 100GHz, 217GHz,"
167,PSZ2 G045.10-43.18,45.10011634,-43.18060854,326.4720469,-10.09242163,2.428907633,6.890825748,1,111,FALSE,130,0,0.997720003,4.383863449,1.322368503,21,RXCJ2145.9-1006,0.080799997,2.804739952,0.255884647,0.273803711,J2145.9-1006,,,,-10,-1000,TRUE,
168,PSZ2 G045.13+67.78,45.13864043,67.78738471,217.995839,29.5566539,3.553976774,6.62169838,2,111,FALSE,129,0,0.930140018,1.775362611,0.41279766,20,ACO 1929,0.219099998,4.825367451,0.445100784,0.45452404,,RMJ143201.0+293253.3,,,-10,-100,TRUE,
171,PSZ2 G045.47+17.80,45.4797803,17.80035868,272.032217,18.8742908,2.428635359,4.669879436,1,110,FALSE,-1,0,0.978659987,1.467770815,0.606011391,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
174,PSZ2 G045.51+16.26,45.51849457,16.26239787,273.5348711,18.29284211,5.464934349,5.535432339,2,111,FALSE,133,0,0.993543029,4.049864292,1.508339763,11,,0.239999995,4.112291813,0.518446445,0.542968035,,,,,-10,-1000,FALSE,
175,PSZ2 G045.87+57.70,45.87556787,57.70921543,229.5873723,29.46957477,2.789055824,5.415902615,3,111,FALSE,135,0,0.974700987,1.645657897,0.556730509,20,,0.611000001,7.029533386,0.657969475,0.707114697,,RMJ151820.6+292740.2,,,3,10.14755344,FALSE,
177,PSZ2 G046.10+27.18,46.10559992,27.18042842,262.9273037,22.87512672,2.428436518,8.996427536,1,111,FALSE,137,0,0.987411976,2.367617846,0.599984229,21,MACSJ1731.6+2252,0.388999999,8.26926899,0.536720276,0.541855812,J1731.6+2251,,,,3,-100,TRUE,
179,PSZ2 G046.26-70.47,46.26897783,-70.47292117,352.44707,-21.16989698,2.428889513,5.069438457,1,111,FALSE,-1,0,0.913152993,1.409465671,0.539259732,30,ABELL 2606,0.143099993,3.01767087,0.395953178,0.426851988,,,,,-10,-1000,FALSE,
182,PSZ2 G046.47-49.44,46.47429415,-49.44446128,332.5693139,-12.17772177,1.814484954,12.55572987,3,111,FALSE,140,0,0.988729,7.641260147,1.183598876,21,RXCJ2210.3-1210,0.084600002,4.389680386,0.198356152,0.201807976,J2210.3-1210,,,,-10,-1000,TRUE,
183,PSZ2 G046.88+56.48,46.88728869,56.48361984,231.0468928,29.91287469,1.772576571,12.92534351,3,111,FALSE,141,0,0.98624301,13.28154182,2.215150356,20,RXC J1524.1+2955,0.114500001,5.307449818,0.221242428,0.239699364,J1524.1+2955,RMJ152407.4+295320.3,,,-10,0.884976566,TRUE,
186,PSZ2 G047.71-59.47,47.71633386,-59.47775354,342.1205959,-16.10844273,2.513940096,5.720313549,3,111,FALSE,-1,0,0.954720974,1.978025079,0.729621172,21,RXCJ2248.5-1606,0.247199997,4.61034441,0.466115952,0.495146751,J2248.5-1606,,,,-10,-1000,FALSE,
187,PSZ2 G047.73-60.15,47.73629684,-60.15589411,342.7583654,-16.40015037,2.819600105,6.712790489,3,111,FALSE,145,0,0.998287976,3.688752651,1.018490553,21,RXCJ2251.0-1624,0.122100003,3.364438057,0.296296835,0.320480824,J2251.0-1624,,,,-10,-1000,TRUE,
188,PSZ2 G048.08-46.63,48.08174711,-46.63012434,330.5730593,-9.889468146,6.250298023,5.350427151,3,111,FALSE,146,0,0.925963998,7.226727962,2.450006962,21,RXCJ2202.0-0949,0.080899999,2.110694647,0.281710386,0.294328094,J2202.0-0949,,,,-10,-1000,FALSE,
190,PSZ2 G048.10+57.16,48.10745652,57.1646208,230.3160862,30.62782831,2.459410429,9.926570892,3,111,FALSE,147,0,0.981146991,8.598614693,1.72111237,21,A2061,0.077699997,3.589890957,0.207678318,0.212201595,J1521.2+3038,RMJ152120.6+304015.4,,,-10,-1000,TRUE,
192,PSZ2 G048.24-51.59,48.24770873,-51.59397962,335.0523387,-12.19753239,1.715301871,6.259374619,3,11,FALSE,149,0,0.982276976,1.288829207,0.379615813,12,,0.54400003,7.330887794,0.621788025,0.670641899,,,,,-3,-1000,FALSE,
196,PSZ2 G048.91-25.55,48.9110188,-25.55170604,312.6791239,1.396000261,3.483260155,5.561953545,2,110,FALSE,151,0,0.979837,1.098056674,0.273584396,21,RXC J2050.7+0123,0.333400011,5.441667557,0.590031147,0.628551483,J2050.7+0123,,ACT-CL J2050.7+0123,,3,-1000,FALSE,
197,PSZ2 G049.09+25.23,49.09337071,25.23933981,265.9154753,24.74032035,2.428889513,6.096550465,1,111,FALSE,152,0,0.892629027,2.683287144,1.089612842,11,ACO 2279,0.141000003,3.682183504,0.370657682,0.369753838,,,,,-10,-100,TRUE,
198,PSZ2 G049.18+65.05,49.18922213,65.05739539,221.1193584,31.23336303,3.84025526,6.149435997,1,111,FALSE,-1,0,0.96617198,1.286283851,0.377239078,21,A1961,0.233999997,4.729747295,0.468570232,0.518580914,J1444.3+3114,RMJ144431.8+311336.0,,,-10,-1000,TRUE,
199,PSZ2 G049.22+30.87,49.22114695,30.87543734,260.0217248,26.63158262,2.284913778,11.75387859,2,111,TRUE,153,0,0.980682015,5.482796192,0.995558619,20,RXC J1720.1+2637,0.164399996,5.904145718,0.304454327,0.340975761,J1720.1+2637,RMJ172003.3+263839.8,,,-10,1.608088732,TRUE,"Point sources at: 857GHz,"
200,PSZ2 G049.32+44.37,49.32313224,44.37115103,245.1403524,29.89413662,2.030734777,7.988897324,3,111,FALSE,154,0,0.990872025,4.302374363,1.240862131,21,RXC J1620.5+2953,0.097199999,3.671207905,0.25685811,0.264650106,J1620.5+2953,RMJ162031.1+295327.7,,,-10,-1000,TRUE,
201,PSZ2 G049.69-49.46,49.69702945,-49.46426455,333.6176062,-10.35243788,2.428780556,8.155351639,1,111,FALSE,155,0,0.973028004,6.08361721,1.538243175,21,RXCJ2214.5-1022,0.097999997,3.631749153,0.299376726,0.303640366,J2214.5-1022,,,,-10,-1000,TRUE,
202,PSZ2 G049.80-25.16,49.80380648,-25.16828654,312.7712805,2.284466249,2.250087023,7.595384121,2,111,FALSE,156,0,0.791392982,3.286449432,0.91388911,21,RXC J2051.1+0216,0.321099997,6.392646313,0.491456985,0.577819824,J2051.1+0216,,ACT-CL J2051.1+0215,,-3,-1000,TRUE,
203,PSZ2 G050.06-27.32,50.06781218,-27.32299653,314.7312174,1.356328077,2.428866386,6.785408974,1,111,FALSE,159,0,0.874222994,2.38597846,0.842996955,11,WHL J314.721+1.402,0.333999991,6.597795963,0.5669384,0.622364521,,,ACT-CL J2058.8+0123,,1,-1000,TRUE,
